,id,title,soup
3752,146203,The Last Exorcism Part II,foundfootage ashleybell juliagarner andrewsensenig edgass-donnelly horror thriller
3753,85350,Boyhood,dailylife family'sdailylife urbanlife ellarcoltrane patriciaarquette ethanhawke richardlinklater drama
3754,512,Scoop,upperclass prostitute journalist scarlettjohansson hughjackman woodyallen woodyallen comedy mystery
3755,13408,The Wash,sex fight music dr.dre snoopdogg djpooh djpooh action comedy
3756,47816,3 Strikes,sport brianhooks n'bushewright faizonlove djpooh action comedy romance
3757,10744,The Cooler,casino jinx badluck williamh.macy alecbaldwin mariabello waynekramer drama romance
3758,11536,The Misfits,decision reno mustang clarkgable marilynmonroe montgomeryclift johnhuston drama action romance
3759,9782,The Night Listener,radiostation radiopresenter radiotransmission tonicollette robinwilliams joemorton patrickstettner drama thriller
3760,18713,The Jerky Boys,newyork telephonejoke gangster johng.brennan kamalahmed alanarkin jamesmelkonian comedy crime
3761,6537,The Orphanage,schizophrenia suppressedpast wife belénrueda fernandocayo rogerpríncep juanantoniobayona horror drama thriller
3762,184345,A Haunted House 2,hauntedhouse marlonwayans jaimepressly essenceatkins michaeltiddes comedy horror
3763,1809,The Rules of Attraction,lovetriangle independentfilm multiplestorylines jamesvanderbeek shannynsossamon iansomerhalder rogeravary comedy drama romance
3764,2370,Topaz,newyork cia cuba frederickstafford danyrobin claudejade alfredhitchcock action drama mystery
3765,9809,Let's Go to Prison,lossoffather condom vulgar daxshepard willarnett chimcbride bobodenkirk comedy crime
3766,5,Four Rooms,hotel newyear'seve witch timroth antoniobanderas jenniferbeals allisonanders crime comedy
3767,11013,Secretary,suicide clerk fetish jamesspader maggiegyllenhaal jeremydavies stevenshainberg comedy drama romance
3768,19153,The Real Cancun,independentfilm lauraramsey rickdeoliveira documentary
3769,10132,Talk Radio,anonymity radiopresenter success ericbogosian ellengreene lesliehope oliverstone drama
3770,16448,Waiting for Guffman,missouri independentfilm mechanic christopherguest eugenelevy fredwillard christopherguest music comedy
3771,15122,Love Stinks,behindthescenes spa planetarium frenchstewart bridgettewilson billbellamy jefffranklin comedy romance
3772,8141,You Kill Me,newyork sanfrancisco alcoholism benkingsley téaleoni lukewilson johndahl comedy crime thriller
3773,1546,Thumbsucker,becominganadult thumb firsttime loutaylorpucci tildaswinton vincentd'onofrio mikemills comedy drama
3774,48572,Red State,christianity homophobia pastor michaelparks johngoodman melissaleo kevinsmith horror action thriller
3775,14517,Mirrormask,fictionalplace dream fantasy stephanieleonidas jasonbarry robbrydon davemckean fantasy
3776,89708,Samsara,eating aroundtheworld fastmotionscene marcosluna putudindapratika putisricandradewi ronfricke drama documentary
3777,27551,The Barbarians,dragon barbarian peterpaul davidpaul richardlynch ruggerodeodato fantasy adventure
3778,64678,The Art of Getting By,philosophy mentor artist freddiehighmore emmaroberts michaelangarano gavinwiesen drama romance
3779,309503,Zipper,womandirector patrickwilson lenaheadey richarddreyfuss morastephens thriller drama
3780,14293,Poolhall Junkies,hustler independentfilm pool rickyschroder chazzpalminteri rodsteiger marscallahan comedy drama thriller
3781,15059,The Loss of Sexual Innocence, juliansands saffronburrows justinchadwick mikefiggis drama
3782,103328,Holy Motors,limousine multipleidentities wig evamendes kylieminogue michelpiccoli leoscarax drama fantasy
3783,157847,Joe,childabuse prostitute bar nicolascage tyesheridan ronniegeneblevins davidgordongreen drama
3784,25719,Shooting Fish,londonengland nightclub chase danfutterman stuarttownsend katebeckinsale stefanschwartz crime comedy romance
3785,48309,Prison,prison prisoner revenge viggomortensen chelseafield lanesmith rennyharlin crime drama horror
3786,27723,Psycho Beach Party,gay dancing detective laurenambrose nicholasbrendon amyadams robertleeking comedy
3787,20468,The Big Tease,hairdresser hairstylist craigferguson davidrasche marymccormack kevinallen comedy foreign
3788,242575,"Guten Tag, Ramón",germany mexican adrianabarraza rüdigerevers hectorkotsifakis jorgeramírezsuárez drama
3789,44945,Trust,rape obsession lie cliveowen catherinekeener lianaliberato davidschwimmer crime drama thriller
3790,29122,An Everlasting Piece,toupee scalper barrymcevoy bríanf.o'byrne annafriel barrylevinson comedy crime
3791,125123,Among Giants,yorkshire love friends petepostlethwaite rachelgriffiths andyserkis sammiller comedy romance
3792,111190,Adore,lovers womandirector naomiwatts robinwright xaviersamuel annefontaine drama
3793,133575,The Velocity of Gary, vincentd'onofrio salmahayek thomasjane danireland drama romance
3794,54580,Mondays in the Sun,spain bar ship javierbardem luistosar nievedemedina fernandoleóndearanoa drama
3795,52015,Stake Land,malenudity canada vampire danielleharris kellymcgillis nickdamici jimmickle drama horror action
3796,34941,The Last Time I Committed Suicide,independentfilm thomasjane keanureeves claireforlani stephent.kay drama
3797,227975,Futuro Beach,germany gay portugal wagnermoura clemensschick jesuítabarbosa karimaïnouz drama
3798,60422,Another Happy Day, ellenbarkin ezramiller katebosworth samlevinson comedy drama
3799,81390,A Lonely Place to Die,terror scotland kidnapping melissageorge edspeleers eamonnwalker juliangilbey adventure action thriller
3800,10981,Nothing,loser bullying leere davidhewlett andrewmiller gordonpinsent vincenzonatali comedy fantasy sciencefiction
3801,225235,The Geographer Drank His Globe Away,alcohol adultery river konstantinkhabenskiy elenalyadova aleksandrrobak aleksandrveledinskiy drama
3802,14902,1776,usa congress musical williamdaniels howarddasilva kenhoward peterh.hunt drama comedy history
3803,121676,Inescapable,womandirector alexandersiddig joshuajackson marisatomei rubanadda thriller romance
3804,22301,Hell's Angels,worldwari zeppelin royalairforce benlyon jameshall jeanharlow jameswhale action drama history
3805,20065,Purple Violets,independentfilm selmablair patrickwilson edwardburns edwardburns comedy drama romance
3806,257087,The Veil,cult jessicaalba thomasjane lilyrabe philjoanou horror
3807,46420,The Loved Ones,killing highschool femalekiller xaviersamuel jessicamcnamee robinmcleavy seanbyrne horror
3808,114635,The Helpers, kristenquintrall denycelawton jojowright chrisstokes horror
3809,158150,How to Fall in Love, brooked'orsay ericmabius jodythompson markgriffiths comedy romance tvmovie
3810,251979,The Perfect Wave,biography christian romance scotteastwood cherylladd patricklyster brucemacdonald romance adventure drama
3811,874,A Man for All Seasons,england pope beheading paulscofield wendyhiller leomckern fredzinnemann drama history
3812,10774,Network,corruption sex adultery fayedunaway williamholden peterfinch sidneylumet drama
3813,770,Gone with the Wind,lifeanddeath civilwar southernusa vivienleigh clarkgable oliviadehavilland victorfleming drama romance war
3814,266102,Desert Dancer,dance banfromprofession biography freidapinto reeceritchie tomcullen richardraymond drama
3815,29715,Major Dundee,mexico prisonersofwar apache charltonheston richardharris jimhutton sampeckinpah war western
3816,25209,Annie Get Your Gun,musical annieoakley sharpshooter bettyhutton howardkeel louiscalhern georgesidney action comedy music
3817,37495,Four Lions,terrorism britishfarce rizahmed nigellindsay kayvannovak chrismorris comedy crime drama
3818,29262,The House of Sand,brazil desert 1910s fernandamontenegro ruyguerra fernandatorres andruchawaddington drama
3819,34769,Defendor,crimefighter delusion superhero woodyharrelson katdennings eliaskoteas peterstebbings drama action comedy
3820,35032,The Pirate,musical pirate judygarland genekelly walterslezak vincenteminnelli music romance
3821,5178,The Good Heart,sanfrancisco homelessperson bar briancox pauldano stephanieszostak dagurkári drama comedy romance
3822,8618,The History Boys,gay becominganadult education samuelanderson dominiccooper jamescorden nicholashytner comedy drama
3823,3116,Midnight Cowboy,shower dustinhoffman jonvoight sylviamiles johnschlesinger drama
3824,9427,The Full Monty,suicideattempt striptease steelworker robertcarlyle markaddy williamsnape petercattaneo comedy
3825,813,Airplane!,chicago alcohol cataclysm roberthays juliehagerty kareemabdul-jabbar jerryzucker comedy
3826,352978,Chain of Command,brotherbrotherrelationship corruption revenge michaeljaiwhite steveaustin maxryan kevincarraway thriller adventure action
3827,10634,Friday,rapmusic parentskidsrelationship rapper icecube christucker nialong f.garygray comedy
3828,9516,Menace II Society,blackpeople drugdealer ghetto tyrinturner larenztate glennplummer alberthughes drama action crime
3829,16288,Creepshow 2,lake anthology revenge georgekennedy dorothylamour loischiles michaelgornick horror
3830,23330,The Ballad of Cable Hogue,prostitute homelessperson stagecoach jasonrobards stellastevens davidwarner sampeckinpah action comedy western
3831,18900,In Cold Blood,murder truecrime farmer robertblake scottwilson johnforsythe richardbrooks crime drama
3832,27029,The Nun's Story,nurse missionary nun audreyhepburn peterfinch peggyashcroft fredzinnemann drama
3833,26268,Harper,privateeye lewharper paulnewman laurenbacall julieharris jacksmight action drama thriller
3834,573,Frenzy,londonengland rape police jonfinch alecmccowen barryfoster alfredhitchcock crime drama mystery
3835,310131,The Witch,witch newengland 17thcentury anyataylor-joy ralphineson katedickie roberteggers mystery horror
3836,40505,I Got the Hook Up, masterp anthonyjohnson icecube michaelmartin action comedy
3837,11363,She's the One,brotherbrotherrelationship taxi ex-girlfriend edwardburns michaelmcglone camerondiaz edwardburns comedy romance
3838,3033,Gods and Monsters,gay filmdirector dyinganddeath ianmckellen brendanfraser lynnredgrave billcondon drama
3839,25376,The Secret in Their Eyes,rape secret writing ricardodarín soledadvillamil pablorago juanjosécampanella crime drama mystery
3840,22007,Train, thorabirch gideonemery gloriavotsis gideonraff horror thriller
3841,765,Evil Dead II,deer bloodsplatter taperecorder brucecampbell sarahberry danhicks samraimi horror comedy fantasy
3842,10615,Pootie Tang,ladykiller musical belt jennifercoolidge lancecrouther j.b.smoove louisc.k. action comedy
3843,205321,Sharknado,california helicopter beach ianziering tarareid cassandrascerbo anthonyc.ferrante tvmovie horror
3844,89540,The Other Conquest,femalenudity pagan aztecindian damiándelgado josécarlosrodríguez elpidiacarrillo salvadorcarrasco drama foreign
3845,46146,Troll Hunter,hunter mountains wilderness ottojespersen hansmortenhansen tomasalflarsen andréøvredal fantasy horror
3846,38007,Ira & Abby,independentfilm chrismessina jenniferwestfeldt davidmargulies robertcary comedy romance
3847,14256,Winter Passing,independentfilm bookeditor zooeydeschanel willferrell edharris adamrapp comedy drama
3848,540,D.E.B.S.,comingout covertoperation lesbian sarafoster meagangood jordanabrewster angelarobinson action
3849,370464,The Masked Saint,pastor basedontruestory wrestler brettgranstaff larajeanchorostecki t.j.mcgibbon warrenp.sonoda crime action
3850,20055,The Betrayed,kidnapping revelation murder melissageorge odedfehr christiancampbell amandagusack crime drama mystery
3851,224569,Taxman,machinegun taxinspector weddingparty joepantoliano wadedominguez elizabethberkley avinesher action crime comedy
3852,395766,The Secret,miniseries jamesnesbitt genevieveo'reilly jasonwatkins nickmurphy drama
3853,39303,2:13,thriller forensic markthompson markpellegrino teripolo charlesadelman horror thriller mystery
3854,142061,"Batman: The Dark Knight Returns, Part 2",dccomics future joker peterweller arielwinter davidselby jayoliva action animation
3855,370662,Time to Choose,climatechange documentary oscarisaac janegoodall jerrybrown charlesferguson documentary
3856,252360,In the Name of the King III,basedonvideogame dominicpurcell ralitsapaskaleva basharrahal uweboll action adventure drama
3857,256740,Wicked Blood, abigailbreslin jamespurefoy seanbean markyoung action drama thriller
3858,299145,Stranded,"revenge murder u.s.marine scotteastwood ritawilson jefffahey danielpetrie,jr. drama"
3859,241766,Lords of London,wifehusbandrelationship gangster mysteriouskiller glenmurphy raywinstone giovannicapalbo antoniosimoncini crime mystery thriller
3860,12535,High Anxiety,industrialist vertigo hitman melbrooks madelinekahn clorisleachman melbrooks comedy music
3861,1667,March of the Penguins,parentskidsrelationship penguin brood morganfreeman charlesberling romanebohringer lucjacquet documentary family
3862,50839,Margin Call,capitalism brokerage wallstreet kevinspacey paulbettany jeremyirons j.c.chandor thriller drama
3863,86549,August,drama romance gayrelationship murraybartlett danieldugan adriangonzalez eldarrapaport drama
3864,13973,Choke,stripclub alzheimer sexaddiction samrockwell anjelicahuston kellymacdonald clarkgregg comedy drama
3865,244786,Whiplash,jazz obsession conservatory milesteller j.k.simmons melissabenoist damienchazelle drama
3866,598,City of God,malenudity streetgang brazilian alexandrerodrigues leandrofirmino phellipehaagensen fernandomeirelles drama crime
